time,Time,pH,T,DO,F,G,Q,L,A,P
5036,5435,6.964085333,37.201245,0.230629892,0.012041993,621.3287018,47.9367554,63.34259639,10.54719168,31.67129819
5037,5436,6.964085333,37.201245,0.230629892,0.012041993,621.286108,47.93106776,63.42778405,10.55246566,31.71389202
5038,5437,6.964085333,37.201245,0.230629892,0.012041993,621.2443271,47.92548053,63.51134583,10.55764779,31.75567292
5039,5438,6.964085333,37.201245,0.230629892,0.012041993,621.203375,47.919995,63.59324993,10.56273691,31.79662497
5040,5439,6.964085333,37.201245,0.230629892,0.012041993,621.1632677,47.91461244,63.67346453,10.56773188,31.83673226
5041,5440,6.964085333,37.201245,0.230629892,0.012041993,621.1240211,47.90933417,63.75195781,10.57263158,31.8759789
5042,5441,6.964085333,37.201245,0.230629892,0.012041993,621.085651,47.90416145,63.82869795,10.57743484,31.91434897
5043,5442,6.964085333,37.201245,0.230629892,0.012041993,621.0481734,47.89909558,63.90365314,10.58214054,31.95182657
5044,5443,6.964085333,37.201245,0.230629892,0.012041993,621.0116042,47.89413784,63.97679155,10.58674754,31.98839578
5045,5444,6.964085333,37.201245,0.230629892,0.012041993,620.9759593,47.88928954,64.04808138,10.59125468,32.02404069
5046,5445,6.964085333,37.201245,0.230629892,0.012041993,620.9412546,47.88455194,64.1174908,10.59566084,32.0587454
5047,5446,6.964085333,37.201245,0.230629892,0.012041993,620.907506,47.87992635,64.18498801,10.59996487,32.092494
5048,5447,6.964085333,37.201245,0.230629892,0.012041993,620.8747294,47.87541405,64.25054117,10.60416564,32.12527058
5049,5448,6.964085333,37.201245,0.230629892,0.012041993,620.8427873,47.87100072,64.3144255,10.60827603,32.15721275
5050,5449,6.964085333,37.201245,0.230629892,0.012041993,620.8111215,47.86662918,64.37775701,10.61234748,32.18887851
5051,5450,6.964085333,37.201245,0.230629892,0.012041993,620.7803162,47.86235846,64.43936767,10.61632694,32.21968384
5052,5451,6.964085333,37.201245,0.230629892,0.012041993,620.7503744,47.85818854,64.49925111,10.62021444,32.24962555
5053,5452,6.964085333,37.201245,0.230629892,0.012041993,620.7212991,47.85411934,64.55740176,10.62401006,32.27870088
5054,5453,6.964085333,37.201245,0.230629892,0.012041993,620.6930926,47.85015076,64.61381489,10.62771393,32.30690744
5055,5454,6.964085333,37.201245,0.230629892,0.012041993,620.6657567,47.84628265,64.66848657,10.63132618,32.33424329
5056,5455,6.964085333,37.201245,0.230629892,0.012041993,620.6392931,47.84251481,64.72141371,10.63484702,32.36070685
5057,5456,6.964085333,37.201245,0.230629892,0.012041993,620.613703,47.83884701,64.772594,10.63827669,32.386297
5058,5457,6.964085333,37.201245,0.230629892,0.012041993,620.588987,47.83527896,64.82202598,10.64161544,32.41101299
5059,5458,6.964085333,37.201245,0.230629892,0.012041993,620.5651455,47.83181034,64.869709,10.64486359,32.4348545
5060,5459,6.964085333,37.201245,0.230629892,0.012041993,620.5421784,47.82844079,64.9156432,10.64802148,32.4578216
5061,5460,6.964085333,37.201245,0.230629892,0.012041993,620.5200852,47.82516991,64.95982957,10.6510895,32.47991479
5062,5461,6.964085333,37.201245,0.230629892,0.012041993,620.498865,47.82199724,65.00226991,10.65406807,32.50113496
5063,5462,6.964085333,37.201245,0.230629892,0.012041993,620.4785166,47.81892229,65.04296682,10.65695765,32.52148341
5064,5463,6.964085333,37.201245,0.230629892,0.012041993,620.4590381,47.81594453,65.08192373,10.65975874,32.54096187
5065,5464,6.964085333,37.201245,0.230629892,0.012041993,620.4404276,47.81306338,65.11914488,10.66247187,32.55957244
5066,5465,6.964085333,37.201245,0.230629892,0.012041993,620.4226823,47.81027823,65.15463534,10.66509763,32.57731767
5067,5466,6.964085333,37.201245,0.230629892,0.012041993,620.4057995,47.8075884,65.18840098,10.66763662,32.59420049
5068,5467,6.964085333,37.201245,0.230629892,0.012041993,620.3897758,47.80499321,65.2204485,10.67008949,32.61022425
5069,5468,6.964085333,37.201245,0.230629892,0.012041993,620.3746073,47.8024919,65.2507854,10.67245694,32.6253927
5070,5469,6.964085333,37.201245,0.230629892,0.012041993,620.3602854,47.80008378,65.27942927,10.6747396,32.63971463
5071,5470,6.964085333,37.201245,0.230629892,0.012041993,620.3467437,47.79776918,65.30651263,10.67693697,32.65325631
5072,5471,6.964085333,37.201245,0.230629892,0.012041993,620.3340315,47.7955462,65.33193705,10.67905098,32.66596852
5073,5472,6.964085333,37.201245,0.230629892,0.012041993,620.3221424,47.79341394,65.35571511,10.68108244,32.67785756
5074,5473,6.964085333,37.201245,0.230629892,0.012041993,620.3110698,47.79137147,65.3778603,10.6830322,32.68893015
5075,5474,6.964085333,37.201245,0.230629892,0.012041993,620.3008065,47.7894178,65.39838694,10.68490118,32.69919347
5076,5475,6.964085333,37.201245,0.230629892,0.012041993,620.2913449,47.78755191,65.41731024,10.6866903,32.70865512
5077,5476,6.964085333,37.201245,0.230629892,0.012041993,620.2826769,47.78577272,65.43464629,10.68840055,32.71732314
5078,5477,6.964085333,37.201245,0.230629892,0.012041993,620.274794,47.78407915,65.45041203,10.69003292,32.72520601
5079,5478,6.964085333,37.201245,0.230629892,0.012041993,620.2676874,47.78247002,65.46462528,10.69158848,32.73231264
5080,5479,6.964085333,37.201245,0.230629892,0.012041993,620.2613476,47.78094416,65.47730473,10.69306831,32.73865237
5081,5480,6.964085333,37.201245,0.230629892,0.012041993,620.255765,47.77950033,65.48846996,10.69447353,32.74423498
5082,5481,6.964085333,37.201245,0.230629892,0.012041993,620.2509293,47.77813726,65.4981414,10.6958053,32.7490707
5083,5482,6.964085333,37.201245,0.230629892,0.012041993,620.2468298,47.77685362,65.50634035,10.69706483,32.75317017
5084,5483,6.964085333,37.201245,0.230629892,0.012041993,620.2434555,47.77564805,65.51308899,10.69825336,32.75654449
5085,5484,6.964085333,37.201245,0.230629892,0.012041993,620.2407948,47.77451917,65.51841037,10.69937215,32.75920518
5086,5485,6.964085333,37.201245,0.230629892,0.012041993,620.2388358,47.77346552,65.52232841,10.70042252,32.76116421
5087,5486,6.964085333,37.201245,0.230629892,0.012041993,620.237566,47.77248562,65.52486791,10.70140582,32.76243395
5088,5487,6.964085333,37.201245,0.230629892,0.012041993,620.2369727,47.77157794,65.52605452,10.70232343,32.76302726
5089,5488,6.964085333,37.201245,0.230629892,0.012041993,620.2370426,47.77074092,65.52591479,10.7031768,32.76295739
5090,5489,6.964085333,37.201245,0.230629892,0.012041993,620.2377619,47.76997294,65.52447611,10.70396736,32.76223806
5091,5490,6.964085333,37.201245,0.230629892,0.012041993,620.2391166,47.76927236,65.52176677,10.70469664,32.76088339
5092,5491,6.964085333,37.201245,0.230629892,0.012041993,620.2411381,47.76864375,65.51772374,10.70536046,32.75886187
5093,5492,6.964085333,37.201245,0.230629892,0.012041993,620.2437946,47.76808308,65.51241087,10.70596249,32.75620544
5094,5493,6.964085333,37.201245,0.230629892,0.012041993,620.247075,47.7675892,65.50584995,10.70650378,32.75292497
5095,5494,6.964085333,37.201245,0.230629892,0.012041993,620.2509707,47.76716123,65.49805866,10.70698511,32.74902933
5096,5495,6.964085333,37.201245,0.230629892,0.012041993,620.2554728,47.76679837,65.48905439,10.70740724,32.74452719
5097,5496,6.964085333,37.201245,0.230629892,0.012041993,620.2605729,47.76649981,65.47885422,10.70777086,32.73942711
5098,5497,6.964085333,37.201245,0.230629892,0.012041993,620.2662673,47.76626442,65.46746531,10.70807705,32.73373265
5099,5498,6.964085333,37.201245,0.230629892,0.012041993,620.2725499,47.76609132,65.45490023,10.7083266,32.72745012
5100,5499,6.964085333,37.201245,0.230629892,0.012041993,620.2794112,47.76597993,65.44117753,10.70852002,32.72058876
5101,5500,6.767388971,38.89828908,0.740729872,0.046048658,620.2868447,47.76592953,65.42631063,10.70865798,32.71315531
5102,5501,6.767388971,38.89828908,0.740729872,0.046048658,620.2948438,47.76593941,65.41031247,10.70874112,32.70515624
5103,5502,6.767388971,38.89828908,0.740729872,0.046048658,620.3034023,47.76600889,65.39319547,10.70877006,32.69659773
5104,5503,6.767388971,38.89828908,0.740729872,0.046048658,620.3125096,47.76613669,65.3749808,10.70874596,32.6874904
5105,5504,6.767388971,38.89828908,0.740729872,0.046048658,620.3221459,47.76632022,65.3557081,10.70867119,32.67785405
5106,5505,6.767388971,38.89828908,0.740729872,0.046048658,620.3323124,47.7665598,65.33537514,10.70854543,32.66768757
5107,5506,6.767388971,38.89828908,0.740729872,0.046048658,620.3430011,47.7668545,65.3139978,10.70836957,32.6569989
5108,5507,6.767388971,38.89828908,0.740729872,0.046048658,620.354204,47.76720336,65.29159194,10.70814444,32.64579597
5109,5508,6.767388971,38.89828908,0.740729872,0.046048658,620.3659133,47.76760543,65.26817342,10.70787092,32.63408671
5110,5509,6.767388971,38.89828908,0.740729872,0.046048658,620.378121,47.76805977,65.24375803,10.70754989,32.62187901
5111,5510,6.767388971,38.89828908,0.740729872,0.046048658,620.3908133,47.76856485,65.21837348,10.70718271,32.60918674
5112,5511,6.767388971,38.89828908,0.740729872,0.046048658,620.4009045,47.76918725,65.19819104,10.70665541,32.59909552
5113,5512,6.767388971,38.89828908,0.740729872,0.046048658,619.3471423,47.74484395,67.30571531,10.71561928,33.65285766
5114,5513,6.767388971,38.89828908,0.740729872,0.046048658,617.5070169,47.61929845,70.98596613,10.81588834,35.49298306
5115,5514,6.767388971,38.89828908,0.740729872,0.046048658,614.7053055,47.37056937,76.58938896,11.02729636,38.29469448
5116,5515,6.767388971,38.89828908,0.740729872,0.046048658,610.8829127,46.99277941,84.23417467,11.35510847,42.11708734
5117,5516,6.767388971,38.89828908,0.740729872,0.046048658,606.1341237,46.49942572,93.73175251,11.78716368,46.86587625
5118,5517,6.767388971,38.89828908,0.740729872,0.046048658,600.7706043,45.93221023,104.4587915,12.28591404,52.22939574
5119,5518,6.767388971,38.89828908,0.740729872,0.046048658,595.1677942,45.34020895,115.6644115,12.80718191,57.83220576
5120,5519,6.767388971,38.89828908,0.740729872,0.046048658,589.7205337,44.77401697,126.5589325,13.30542744,63.27946626
5121,5520,6.767388971,38.89828908,0.740729872,0.046048658,584.7326611,44.27182624,136.5346777,13.74627683,68.26733886
5122,5521,6.767388971,38.89828908,0.740729872,0.046048658,580.4282682,43.86083291,145.1434637,14.10525552,72.57173183
5123,5522,6.767388971,38.89828908,0.740729872,0.046048658,576.8735868,43.54709504,152.2528264,14.37691641,76.12641318
5124,5523,6.767388971,38.89828908,0.740729872,0.046048658,574.0447201,43.32506712,157.9105598,14.56625546,78.95527988
5125,5524,6.767388971,38.89828908,0.740729872,0.046048658,571.8709183,43.1835265,162.2581633,14.68337685,81.12908167
5126,5525,6.767388971,38.89828908,0.740729872,0.046048658,570.2642069,43.10955214,165.4715863,14.73991181,82.73579315
5127,5526,6.767388971,38.89828908,0.740729872,0.046048658,569.1365981,43.09086782,167.7268039,14.74690967,83.86340194
5128,5527,6.767388971,38.89828908,0.740729872,0.046048658,568.4081396,43.11677814,169.1837208,14.71399575,84.59186042
5129,5528,6.767388971,38.89828908,0.740729872,0.046048658,567.9990963,43.17644039,170.0018074,14.65092834,85.00090372
5130,5529,6.767388971,38.89828908,0.740729872,0.046048658,567.847205,43.2622196,170.3055901,14.56457645,85.15279503
5131,5530,6.767388971,38.89828908,0.740729872,0.046048658,567.9015932,43.36807595,170.1968137,14.46037294,85.09840683
5132,5531,6.767388971,38.89828908,0.740729872,0.046048658,568.1172815,43.48871662,169.765437,14.34307816,84.88271852
5133,5532,6.767388971,38.89828908,0.740729872,0.046048658,568.4581989,43.62008644,169.0836022,14.2163381,84.5418011
5134,5533,6.767388971,38.89828908,0.740729872,0.046048658,568.8962721,43.7591139,168.2074558,14.08291318,84.10372791
5135,5534,6.767388971,38.89828908,0.740729872,0.046048658,569.4089014,43.9033679,167.1821973,13.94498729,83.59109864
5136,5535,6.767388971,38.89828908,0.740729872,0.046048658,569.9765391,44.05077031,166.0469219,13.80442655,83.02346094
5137,5536,6.767388971,38.89828908,0.740729872,0.046048658,570.5817475,44.19949342,164.836505,13.66287166,82.41825252
5138,5537,6.767388971,38.89828908,0.740729872,0.046048658,571.213078,44.34838238,163.573844,13.52135755,81.78692198
5139,5538,6.767388971,38.89828908,0.740729872,0.046048658,571.85679,44.49601545,162.28642,13.38115948,81.14321001
5140,5539,6.767388971,38.89828908,0.740729872,0.046048658,572.5044907,44.64156543,160.9910185,13.24301749,80.49550925
5141,5540,6.767388971,38.89828908,0.740729872,0.046048658,573.1478575,44.78419777,159.704285,13.10767832,79.8521425
5142,5541,6.767388971,38.89828908,0.740729872,0.046048658,573.7790812,44.92313504,158.4418377,12.97583727,79.22091884
5143,5542,6.767388971,38.89828908,0.740729872,0.046048658,574.3925747,45.05782632,157.2148506,12.84798588,78.60742531
5144,5543,6.767388971,38.89828908,0.740729872,0.046048658,574.9816501,45.18760738,156.0366998,12.72471765,78.01834992
5145,5544,6.767388971,38.89828908,0.740729872,0.046048658,575.5418743,45.31204533,154.9162515,12.60641796,77.45812573
5146,5545,6.767388971,38.89828908,0.740729872,0.046048658,576.0690892,45.43073632,153.8618217,12.49344605,76.93091083
5147,5546,6.767388971,38.89828908,0.740729872,0.046048658,576.5585698,45.54321923,152.8828604,12.38621285,76.44143021
5148,5547,6.767388971,38.89828908,0.740729872,0.046048658,577.0074721,45.64922512,151.9850557,12.28495629,75.99252785
5149,5548,6.767388971,38.89828908,0.740729872,0.046048658,577.4126018,45.74845601,151.1747963,12.18994054,75.58739816
5150,5549,6.767388971,38.89828908,0.740729872,0.046048658,577.7711234,45.84065383,150.4577532,12.10139394,75.22887658
5151,5550,6.767388971,38.89828908,0.740729872,0.046048658,578.0811213,45.92565466,149.8377574,12.01946013,74.91887869
5152,5551,6.767388971,38.89828908,0.740729872,0.046048658,578.3409363,46.00334438,149.3181273,11.94423804,74.65906365
5153,5552,6.767388971,38.89828908,0.740729872,0.046048658,578.5494207,46.07364982,148.9011587,11.87578976,74.45057935
5154,5553,6.767388971,38.89828908,0.740729872,0.046048658,578.706384,46.1366212,148.587232,11.81406648,74.29361601
5155,5554,6.767388971,38.89828908,0.740729872,0.046048658,578.812196,46.19237396,148.3756079,11.75896077,74.18780396
5156,5555,6.767388971,38.89828908,0.740729872,0.046048658,578.8676975,46.24107544,148.2646051,11.71031852,74.13230254
5157,5556,6.767388971,38.89828908,0.740729872,0.046048658,578.8750937,46.28305735,148.2498126,11.6678379,74.12490628
5158,5557,6.767388971,38.89828908,0.740729872,0.046048658,578.8367092,46.31866344,148.3265815,11.63120623,74.16329075
5159,5558,6.767388971,38.89828908,0.740729872,0.046048658,578.7558064,46.3483425,148.4883873,11.60001657,74.24419363
5160,5559,6.767388971,38.89828908,0.740729872,0.046048658,578.6363083,46.3726248,148.7273833,11.57378864,74.36369166
5161,5560,6.767388971,38.89828908,0.740729872,0.046048658,578.4828308,46.39212291,149.0343384,11.55196817,74.51716922
5162,5561,6.767388971,38.89828908,0.740729872,0.046048658,578.300547,46.40751131,149.398906,11.53394532,74.69945302
5163,5562,6.767388971,38.89828908,0.740729872,0.046048658,578.0925868,46.41918411,149.8148265,11.51936294,74.90741323
5164,5563,6.767388971,38.89828908,0.740729872,0.046048658,577.8658246,46.42801962,150.2683508,11.50742791,75.13417541
5165,5564,6.767388971,38.89828908,0.740729872,0.046048658,577.6266159,46.43481713,150.7467683,11.49741844,75.37338414
5166,5565,6.767388971,38.89828908,0.740729872,0.046048658,577.3797987,46.44017639,151.2404026,11.4887925,75.6202013
5167,5566,6.767388971,38.89828908,0.740729872,0.046048658,577.1276692,46.44436783,151.7446615,11.48130463,75.87233077
5168,5567,6.767388971,38.89828908,0.740729872,0.046048658,576.8779415,46.44834047,152.244117,11.4740986,76.12205849
5169,5568,6.767388971,38.89828908,0.740729872,0.046048658,576.6365433,46.45280975,152.7269134,11.46652865,76.36345668
5170,5569,6.767388971,38.89828908,0.740729872,0.046048658,576.4044037,46.45787715,153.1911926,11.4585015,76.59559632
5171,5570,6.767388971,38.89828908,0.740729872,0.046048658,576.184394,46.4638738,153.631212,11.4497174,76.815606
5172,5571,6.767388971,38.89828908,0.740729872,0.046048658,575.9815578,46.47138837,154.0368843,11.43964497,77.01844217
5173,5572,6.767388971,38.89828908,0.740729872,0.046048658,575.799265,46.48079969,154.40147,11.42794174,77.20073502
5174,5573,6.767388971,38.89828908,0.740729872,0.046048658,575.6347939,46.49179434,154.7304122,11.41488784,77.36520609
5175,5574,6.767388971,38.89828908,0.740729872,0.046048658,575.4913644,46.50471709,155.0172712,11.40017175,77.50863559
5176,5575,6.767388971,38.89828908,0.740729872,0.046048658,575.3695621,46.51960841,155.2608757,11.38375565,77.63043786
5177,5576,6.767388971,38.89828908,0.740729872,0.046048658,575.2692503,46.53643461,155.4614994,11.36566846,77.73074971
5178,5577,6.767388971,38.89828908,0.740729872,0.046048658,575.1892935,46.55508169,155.621413,11.34601101,77.8107065
5179,5578,6.767388971,38.89828908,0.740729872,0.046048658,575.1286565,46.57538339,155.7426871,11.32493182,77.87134354
5180,5579,6.767388971,38.89828908,0.740729872,0.046048658,575.0854865,46.59709783,155.8290271,11.3026473,77.91451353
5181,5580,6.767388971,38.89828908,0.740729872,0.046048658,575.059291,46.62017761,155.8814181,11.27919861,77.94070903
5182,5581,6.767388971,38.89828908,0.740729872,0.046048658,575.048961,46.6445,155.9020779,11.25469477,77.95103897
5183,5582,6.767388971,38.89828908,0.740729872,0.046048658,575.0514219,46.66968267,155.8971561,11.22947867,77.94857807
5184,5583,6.767388971,38.89828908,0.740729872,0.046048658,575.0639785,46.69540392,155.8720431,11.20383857,77.93602154
5185,5584,6.767388971,38.89828908,0.740729872,0.046048658,575.0872996,46.72181409,155.8254008,11.17763787,77.91270038
5186,5585,6.767388971,38.89828908,0.740729872,0.046048658,575.1195692,46.74866011,155.7608615,11.15110293,77.88043077
5187,5586,6.767388971,38.89828908,0.740729872,0.046048658,575.1591413,46.77574164,155.6817174,11.12441273,77.84085868
5188,5587,6.767388971,38.89828908,0.740729872,0.046048658,575.2045547,46.80288571,155.5908907,11.09772158,77.79544534
5189,5588,6.767388971,38.89828908,0.740729872,0.046048658,575.254348,46.82991937,155.491304,11.07118382,77.74565199
5190,5589,6.767388971,38.89828908,0.740729872,0.046048658,575.3071956,46.85674665,155.3856087,11.04488483,77.69280437
5191,5590,6.767388971,38.89828908,0.740729872,0.046048658,575.3616567,46.88320621,155.2766866,11.01896853,77.63834329
5192,5591,6.767388971,38.89828908,0.740729872,0.046048658,575.4162609,46.90911989,155.1674782,10.99359391,77.58373912
5193,5592,6.767388971,38.89828908,0.740729872,0.046048658,575.4695718,46.9343289,155.0608563,10.96890261,77.53042816
5194,5593,6.767388971,38.89828908,0.740729872,0.046048658,575.5215325,46.95885919,154.9569351,10.94487028,77.47846753
5195,5594,6.767388971,38.89828908,0.740729872,0.046048658,575.5715959,46.98267111,154.8568082,10.9215315,77.42840412
5196,5595,6.767388971,38.89828908,0.740729872,0.046048658,575.6179797,47.0055595,154.7640406,10.89906958,77.38202029
5197,5596,6.767388971,38.89828908,0.740729872,0.046048658,575.6595827,47.02741047,154.6808346,10.87758583,77.34041728
5198,5597,6.767388971,38.89828908,0.740729872,0.046048658,575.6967551,47.04828512,154.6064898,10.85702427,77.30324491
5199,5598,6.767388971,38.89828908,0.740729872,0.046048658,575.7305412,47.06832829,154.5389176,10.83725366,77.2694588
5200,5599,6.767388971,38.89828908,0.740729872,0.046048658,575.7590338,47.08732887,154.4819325,10.81846269,77.24096625
5201,5600,6.767388971,38.89828908,0.740729872,0.046048658,575.7816311,47.10523318,154.4367378,10.80069852,77.21836891
5202,5601,6.767388971,38.89828908,0.740729872,0.046048658,575.7986038,47.12208854,154.4027925,10.78391762,77.20139624
5203,5602,6.767388971,38.89828908,0.740729872,0.046048658,575.8121361,47.1381638,154.3757279,10.76787742,77.18786395
5204,5603,6.767388971,38.89828908,0.740729872,0.046048658,575.8206027,47.15328679,154.3587947,10.75273155,77.17939734
5205,5604,6.767388971,38.89828908,0.740729872,0.046048658,575.8238867,47.16745996,154.3522266,10.73847677,77.17611332
5206,5605,6.767388971,38.89828908,0.740729872,0.046048658,575.8221483,47.1807165,154.3557035,10.72508225,77.17785174
5207,5606,6.767388971,38.89828908,0.740729872,0.046048658,575.8177165,47.19333016,154.364567,10.71230131,77.18228349
5208,5607,6.767388971,38.89828908,0.740729872,0.046048658,575.8095924,47.20520554,154.3808152,10.7002185,77.19040759
5209,5608,6.767388971,38.89828908,0.740729872,0.046048658,575.7980075,47.21638375,154.403985,10.68879589,77.2019925
5210,5609,6.767388971,38.89828908,0.740729872,0.046048658,575.7831933,47.2269059,154.4336134,10.67799556,77.2168067
5211,5610,6.767388971,38.89828908,0.740729872,0.046048658,575.7675103,47.23700215,154.4649793,10.66761152,77.23248966
5212,5611,6.767388971,38.89828908,0.740729872,0.046048658,575.7498477,47.24659439,154.5003046,10.65771183,77.2501523
5213,5612,6.767388971,38.89828908,0.740729872,0.046048658,575.7304836,47.25572785,154.5390329,10.64825487,77.26951644
5214,5613,6.767388971,38.89828908,0.740729872,0.046048658,575.7097315,47.26445092,154.5805371,10.63919625,77.29026855
5215,5614,6.767388971,38.89828908,0.740729872,0.046048658,575.6879049,47.27281197,154.6241902,10.63049158,77.3120951
5216,5615,6.767388971,38.89828908,0.740729872,0.046048658,575.6653175,47.2808594,154.6693651,10.62209646,77.33468255
5217,5616,6.767388971,38.89828908,0.740729872,0.046048658,575.6422826,47.28864159,154.7154347,10.61396649,77.35771738
5218,5617,6.767388971,38.89828908,0.740729872,0.046048658,575.6191139,47.2962069,154.7617721,10.60605727,77.38088606
5219,5618,6.767388971,38.89828908,0.740729872,0.046048658,575.5964947,47.30358234,154.8070106,10.59834591,77.40350529
5220,5619,6.767388971,38.89828908,0.740729872,0.046048658,575.5746425,47.31082184,154.850715,10.59078243,77.42535753
5221,5620,6.767388971,38.89828908,0.740729872,0.046048658,575.5538242,47.31797647,154.8923517,10.58331973,77.44617585
5222,5621,6.767388971,38.89828908,0.740729872,0.046048658,575.5343806,47.32509305,154.9312389,10.57591498,77.46561945
5223,5622,6.767388971,38.89828908,0.740729872,0.046048658,575.5166524,47.33221837,154.9666951,10.56852539,77.48334756
5224,5623,6.767388971,38.89828908,0.740729872,0.046048658,575.5009806,47.33939923,154.9980387,10.56110814,77.49901936
5225,5624,6.767388971,38.89828908,0.740729872,0.046048658,575.48712,47.34660014,155.0257599,10.55369505,77.51287997
5226,5625,6.767388971,38.89828908,0.740729872,0.046048658,575.473754,47.35363499,155.052492,10.54645444,77.52624603
5227,5626,6.767388971,38.89828908,0.740729872,0.046048658,575.4623394,47.36070743,155.0753212,10.53920133,77.53766062
5228,5627,6.767388971,38.89828908,0.740729872,0.046048658,575.4530725,47.36784395,155.0938549,10.53191131,77.54692748
5229,5628,6.767388971,38.89828908,0.740729872,0.046048658,575.4461497,47.37507106,155.1077006,10.52455998,77.5538503
5230,5629,6.767388971,38.89828908,0.740729872,0.046048658,575.4417672,47.38241524,155.1164656,10.51712294,77.55823281
5231,5630,6.767388971,38.89828908,0.740729872,0.046048658,575.4401213,47.38990301,155.1197574,10.50957578,77.55987872
5232,5631,6.767388971,38.89828908,0.740729872,0.046048658,575.4387414,47.39723338,155.1225173,10.50218992,77.56125863
5233,5632,6.767388971,38.89828908,0.740729872,0.046048658,575.4381511,47.40447306,155.1236979,10.49490466,77.56184895
5234,5633,6.767388971,38.89828908,0.740729872,0.046048658,575.4390945,47.4117158,155.1218111,10.48763481,77.56090554
5235,5634,6.767388971,38.89828908,0.740729872,0.046048658,575.4415512,47.41896152,155.1168976,10.48038001,77.5584488
5236,5635,6.767388971,38.89828908,0.740729872,0.046048658,575.4455008,47.42621008,155.1089983,10.4731399,77.55449916
5237,5636,6.767388971,38.89828908,0.740729872,0.046048658,575.450923,47.4334614,155.098154,10.46591411,77.54907701
5238,5637,6.767388971,38.89828908,0.740729872,0.046048658,575.457378,47.44066748,155.0852439,10.45874553,77.54262196
5239,5638,6.767388971,38.89828908,0.740729872,0.046048658,575.463048,47.44762296,155.0739039,10.45181928,77.53695195
5240,5639,6.767388971,38.89828908,0.740729872,0.046048658,575.4690623,47.45445901,155.0618754,10.44501637,77.53093769
5241,5640,6.767388971,38.89828908,0.740729872,0.046048658,575.4752625,47.46115978,155.049475,10.43835064,77.5247375
5242,5641,6.767388971,38.89828908,0.740729872,0.046048658,575.4814903,47.4677094,155.0370195,10.43183598,77.51850972
5243,5642,6.767388971,38.89828908,0.740729872,0.046048658,575.4875873,47.47409202,155.0248254,10.42548625,77.5124127
5244,5643,6.767388971,38.89828908,0.740729872,0.046048658,575.4933952,47.48029178,155.0132095,10.41931531,77.50660475
5245,5644,6.767388971,38.89828908,0.740729872,0.046048658,575.4988216,47.48631045,155.0023568,10.41332165,77.50117838
5246,5645,6.767388971,38.89828908,0.740729872,0.046048658,575.5037107,47.49213289,154.9925786,10.40751853,77.49628927
5247,5646,6.767388971,38.89828908,0.740729872,0.046048658,575.5078845,47.49773794,154.984231,10.40192441,77.49211551
5248,5647,6.767388971,38.89828908,0.740729872,0.046048658,575.5111905,47.50311134,154.977619,10.39655179,77.48880947
5249,5648,6.767388971,38.89828908,0.740729872,0.046048658,575.5134764,47.50823883,154.9730471,10.39141313,77.48652357
5250,5649,6.767388971,38.89828908,0.740729872,0.046048658,575.5145898,47.51310614,154.9708204,10.38652092,77.48541018
5251,5650,6.767388971,38.89828908,0.740729872,0.046048658,575.5145955,47.51773522,154.9708091,10.38185431,77.48540452
5252,5651,6.767388971,38.89828908,0.740729872,0.046048658,575.51498,47.52236141,154.9700401,10.37719757,77.48502003
5253,5652,6.767388971,38.89828908,0.740729872,0.046048658,575.5147546,47.52680495,154.9704908,10.3727169,77.48524538
5254,5653,6.767388971,38.89828908,0.740729872,0.046048658,575.5139194,47.53106584,154.9721611,10.36841232,77.48608055
5255,5654,6.767388971,38.89828908,0.740729872,0.046048658,575.5124744,47.53514408,154.9750511,10.3642838,77.48752556
5256,5655,6.767388971,38.89828908,0.740729872,0.046048658,575.5104196,47.53903966,154.9791608,10.36033136,77.4895804
5257,5656,6.767388971,38.89828908,0.740729872,0.046048658,575.5077549,47.5427526,154.9844902,10.356555,77.49224507
5258,5657,6.767388971,38.89828908,0.740729872,0.046048658,575.5044804,47.54628288,154.9910392,10.35295471,77.49551957
5259,5658,6.767388971,38.89828908,0.740729872,0.046048658,575.5005961,47.54963051,154.9988078,10.34953049,77.49940391
5260,5659,6.767388971,38.89828908,0.740729872,0.046048658,575.496291,47.55283076,155.0074181,10.34624945,77.50370904
5261,5660,6.767388971,38.89828908,0.740729872,0.046048658,575.4929211,47.55613662,155.0141577,10.34287553,77.50707885
5262,5661,6.767388971,38.89828908,0.740729872,0.046048658,575.4892795,47.55932288,155.021441,10.33961887,77.51072051
5263,5662,6.767388971,38.89828908,0.740729872,0.046048658,575.485366,47.56238955,155.029268,10.33647944,77.51463402
5264,5663,6.767388971,38.89828908,0.740729872,0.046048658,575.4811806,47.56533661,155.0376388,10.33345727,77.51881938
5265,5664,6.767388971,38.89828908,0.740729872,0.046048658,575.4767234,47.56816408,155.0465532,10.33055234,77.5232766
5266,5665,6.767388971,38.89828908,0.740729872,0.046048658,575.4719943,47.57087196,155.0560113,10.32776466,77.52800567
5267,5666,6.767388971,38.89828908,0.740729872,0.046048658,575.4669934,47.57346023,155.0660132,10.32509422,77.53300659
5268,5667,6.767388971,38.89828908,0.740729872,0.046048658,575.4617206,47.57592891,155.0765587,10.32254103,77.53827937
5269,5668,6.767388971,38.89828908,0.740729872,0.046048658,575.4563568,47.57830754,155.0872865,10.32007762,77.54364322
5270,5669,6.767388971,38.89828908,0.740729872,0.046048658,575.45247,47.58085253,155.09506,10.3174657,77.54752997
